The length of genomes,OptimalSolution,BasicInsert,time2(ms),GreedyScaffoldFilling,time3(ms),LocalSearchScaffoldFilling,time4(ms),SLocalSearchScaffoldFilling(s = 2),time5(ms),SLocalSearchScaffoldFilling(s = 3),time6(ms)
100,75,50,0,75,2,75,4,75,100,
100,66,44,0,66,2,66,6,66,124,
100,71,42,0,71,3,71,4,71,73,
100,74,53,0,72,1,72,4,72,241,
100,70,52,1,70,15,70,42,70,129,
100,73,47,1,69,4,73,15,73,142,
100,72,52,1,72,5,72,6,72,73,
100,69,49,1,69,4,69,3,69,72,
100,71,49,2,71,3,71,10,71,121,
100,74,48,0,74,2,74,7,74,77,
100,69,43,1,69,2,69,3,69,65,
100,72,51,1,69,2,72,5,72,35,
100,74,45,0,74,3,74,4,74,55,
100,72,53,1,69,2,69,4,72,80,
100,70,43,0,70,1,70,2,70,50,
100,74,55,0,74,1,74,3,74,81,
100,69,42,1,69,1,69,2,69,39,
100,67,46,0,67,1,67,2,67,20,
100,75,53,0,73,2,73,3,73,103,
100,71,46,0,71,1,71,3,71,39,
100,71,47,0,71,2,71,3,71,53,
100,72,51,0,72,1,72,4,72,62,
100,75,44,1,75,2,75,4,75,69,
100,77,50,1,77,2,77,4,77,43,
100,70,43,0,70,1,70,4,70,65,
100,73,43,1,73,2,73,4,73,105,
100,75,44,1,70,1,72,3,72,63,
100,73,46,1,73,1,73,3,73,63,
100,71,52,0,71,1,71,2,71,45,
100,67,44,0,67,3,67,2,67,23,
100,74,48,1,74,2,74,6,74,152,
100,71,48,1,71,1,71,4,71,46,
100,69,48,1,69,0,69,2,69,27,
100,71,48,1,71,1,71,3,71,60,
100,75,43,0,75,1,75,5,75,82,
100,72,47,0,72,1,72,4,72,47,
100,73,51,0,73,1,73,3,73,42,
100,76,46,0,76,2,76,4,76,41,
100,71,47,0,71,3,71,3,71,37,
100,70,56,0,70,1,70,3,70,48,
100,71,43,0,71,1,71,7,71,61,
100,73,45,1,73,1,73,3,73,49,
100,76,45,0,74,1,74,4,74,76,
100,71,53,0,71,1,71,2,71,23,
100,72,50,0,72,1,72,3,72,45,
100,67,47,1,67,2,67,2,67,55,
100,69,42,0,69,1,69,2,69,39,
100,76,49,0,74,1,74,2,74,19,
100,71,47,1,71,2,71,3,71,53,
100,71,51,0,71,1,71,2,71,26,
100,71,49,0,71,1,71,2,71,26,
100,69,48,1,69,1,69,3,69,50,
100,69,49,1,69,1,69,3,69,46,
100,74,55,0,74,1,74,1,74,26,
100,74,45,0,66,1,71,3,74,116,
100,73,48,0,73,5,73,5,73,77,
100,69,45,0,69,2,69,4,69,61,
100,70,49,0,67,1,67,2,67,32,
100,74,53,1,66,1,72,4,72,30,
100,73,50,1,70,1,73,3,73,50,
100,73,48,1,73,1,73,4,73,64,
100,75,51,1,74,1,74,2,74,24,
100,68,50,1,68,2,68,3,68,43,
100,71,44,0,71,2,71,4,71,38,
100,74,47,0,74,2,74,4,74,93,
100,74,48,0,69,1,74,4,74,54,
100,70,59,1,70,1,70,2,70,31,
100,75,47,1,73,1,73,3,73,45,
100,67,45,1,67,1,67,2,67,36,
100,73,50,1,73,2,73,3,73,53,
100,74,49,0,74,2,74,3,74,54,
100,74,47,0,74,1,74,2,74,42,
100,74,51,1,74,2,74,3,74,44,
100,71,50,0,71,2,71,2,71,40,
100,71,48,1,71,1,71,1,71,17,
100,67,49,0,67,1,67,1,67,28,
100,69,46,0,69,2,69,3,69,67,
100,72,52,0,68,2,68,2,72,50,
100,72,54,0,72,1,72,3,72,76,
100,74,48,1,74,1,74,3,74,65,
100,69,55,1,69,1,69,1,69,16,
100,73,50,0,73,1,73,3,73,79,
100,73,54,0,69,1,69,5,73,59,
100,70,45,0,70,2,70,2,70,32,
100,73,45,1,73,3,73,6,73,44,
100,73,49,0,73,1,73,3,73,42,
100,72,48,0,68,1,72,3,72,39,
100,73,44,1,73,3,73,4,73,95,
100,73,51,0,70,1,70,2,70,27,
100,71,60,0,71,3,71,7,71,43,
100,71,40,0,71,1,71,3,71,53,
100,73,47,1,70,2,73,5,73,83,
100,73,45,0,73,2,73,2,73,24,
100,70,46,0,70,2,70,1,70,20,
100,74,51,1,69,2,74,3,74,53,
100,72,51,0,69,1,72,11,72,88,
100,74,48,1,74,2,74,3,74,66,
100,72,52,1,72,3,72,2,72,84,
100,72,52,1,72,3,72,6,72,125,
100,70,52,1,70,2,70,3,70,66,
100,67,54,1,67,4,67,3,67,62,
100,71,47,3,68,1,68,2,71,58,
100,73,50,1,73,1,73,6,73,72,
100,73,55,1,73,2,73,3,73,47,
100,72,44,1,72,1,72,3,72,36,
100,69,48,1,69,4,69,2,69,30,
100,72,42,0,69,1,72,8,72,62,
100,73,50,1,73,1,73,5,73,100,
100,73,45,0,73,3,73,4,73,80,
100,71,47,2,71,1,71,7,71,48,
100,72,48,1,68,1,68,3,72,68,
100,71,49,0,71,3,71,12,71,111,
100,71,50,1,71,1,71,2,71,36,
100,76,50,0,76,1,76,2,76,46,
100,70,48,0,70,2,70,3,70,58,
100,68,43,0,68,1,68,2,68,41,
100,69,50,0,69,1,69,3,69,53,
100,75,42,0,75,1,75,6,75,80,
100,70,48,0,70,1,70,2,70,27,
100,67,53,1,64,1,64,4,64,24,
100,72,43,1,72,1,72,3,72,51,
100,69,49,1,67,1,67,2,67,31,
100,72,48,0,68,2,72,5,72,66,
100,72,49,1,69,2,69,3,69,66,
100,68,46,0,68,1,68,3,68,62,
100,71,43,0,71,2,71,3,71,57,
100,67,54,0,67,1,67,2,67,25,
100,69,42,1,69,1,69,6,69,33,
100,70,43,1,70,2,70,3,70,39,
100,70,48,1,70,1,70,2,70,24,
100,74,46,1,74,1,74,5,74,78,
100,67,45,0,64,1,64,2,67,35,
100,69,51,0,69,1,69,2,69,20,
100,74,54,1,74,2,74,4,74,59,
100,74,46,1,74,3,74,3,74,47,
100,68,49,0,63,1,63,2,63,16,
100,75,48,1,75,3,75,7,75,57,
100,71,47,1,69,2,69,3,69,52,
100,74,50,0,71,4,72,3,72,44,
100,72,56,0,69,1,69,2,69,45,
100,76,52,1,76,2,76,3,76,46,
100,74,51,0,73,1,73,2,73,47,
100,72,52,1,72,3,72,4,72,43,
100,68,53,1,68,1,68,2,68,34,
100,75,54,1,75,1,75,8,75,49,
100,69,54,0,69,1,69,2,69,26,
100,71,41,0,71,1,71,2,71,24,
100,73,46,0,73,2,73,2,73,47,
100,74,48,1,74,1,74,4,74,49,
100,69,51,1,69,1,69,2,69,23,
100,69,48,1,69,1,69,3,69,53,
100,74,45,1,68,1,74,4,74,55,
100,71,51,1,71,1,71,2,71,20,
100,73,45,0,73,1,73,3,73,68,
100,73,46,1,73,1,73,2,73,45,
100,70,51,0,67,1,70,1,70,23,
100,75,46,0,75,2,75,3,75,55,
100,73,48,0,72,4,72,3,72,42,
100,70,47,0,66,1,70,3,70,38,
100,70,53,1,70,1,70,3,70,54,
100,66,48,0,66,2,66,3,66,52,
100,71,48,1,68,2,68,2,68,25,
100,74,46,0,73,2,73,2,73,43,
100,70,56,0,70,1,70,5,70,41,
100,70,50,0,70,2,70,2,70,19,
100,77,57,0,77,2,77,4,77,48,
100,73,47,1,73,2,73,2,73,38,
100,75,49,0,73,2,73,2,73,39,
100,71,44,0,67,1,71,4,71,60,
100,71,51,1,69,2,69,4,69,31,
100,72,46,0,72,1,72,2,72,47,
100,72,51,0,69,2,72,4,72,70,
100,73,49,1,71,1,71,3,71,30,
100,71,44,0,71,2,71,3,71,58,
100,69,47,0,69,2,69,2,69,33,
100,69,45,0,69,3,69,2,69,18,
100,64,46,1,64,1,64,3,64,41,
100,72,47,0,72,2,72,4,72,48,
100,70,50,0,70,1,70,4,70,54,
100,73,48,1,73,3,73,2,73,30,
100,77,54,1,77,3,77,4,77,32,
100,69,39,0,69,2,69,2,69,32,
100,68,44,0,68,4,68,4,68,42,
100,78,49,0,78,1,78,4,78,60,
100,73,46,1,73,3,73,2,73,46,
100,69,49,1,66,1,69,2,69,42,
100,70,49,1,70,2,70,3,70,51,
100,73,47,1,68,1,73,3,73,34,
100,70,44,1,70,1,70,4,70,41,
100,70,56,1,70,1,70,3,70,38,
100,74,52,1,74,2,74,3,74,60,
100,78,43,0,72,1,78,7,78,99,
100,69,47,0,69,1,69,3,69,51,
100,74,47,0,74,1,74,3,74,43,
100,69,48,4,69,3,69,4,69,75,
100,71,45,0,71,2,71,5,71,38,
100,74,48,1,74,2,74,2,74,54,
100,73,51,0,73,1,73,2,73,19,
100,71,46,0,71,2,71,4,71,96,
100,74,45,1,74,1,74,3,74,94,
100,69,41,1,69,3,69,30,69,104,
100,73,49,1,71,2,71,6,71,129,
100,71,48,3,71,3,71,9,71,68,
100,74,50,1,74,1,74,2,74,48,
100,75,55,0,75,2,75,3,75,32,
100,72,47,0,70,1,70,5,70,47,
100,66,43,1,66,12,66,9,66,55,
100,74,46,0,70,1,74,4,74,55,
100,68,54,1,68,2,68,2,68,35,
100,75,48,1,75,2,75,3,75,45,
100,70,50,0,70,1,70,6,70,55,
100,73,42,0,73,3,73,3,73,72,
100,70,46,1,64,1,67,2,67,29,
100,71,44,1,71,2,71,7,71,55,
100,70,54,0,67,1,67,7,67,21,
100,69,41,0,69,1,69,4,69,66,
100,67,50,0,67,1,67,4,67,55,
100,69,43,0,69,2,69,4,69,57,
100,68,47,0,68,1,68,4,68,52,
100,77,55,0,77,2,77,4,77,58,
100,73,45,0,73,2,73,3,73,65,
100,73,52,1,71,1,71,4,71,57,
100,68,51,0,68,2,68,4,68,75,
100,70,49,0,70,2,70,9,70,52,
100,73,55,0,73,1,73,2,73,22,
100,73,43,1,73,2,73,3,73,88,
100,73,57,0,73,2,73,2,73,41,
100,70,42,0,70,1,70,5,70,45,
100,69,45,0,69,1,69,3,69,40,
100,72,49,1,68,1,68,3,68,49,
100,71,49,1,71,1,71,2,71,48,
100,73,52,0,73,2,73,4,73,44,
100,71,44,0,71,2,71,3,71,44,
100,76,45,1,76,1,76,6,76,68,
100,68,43,0,64,1,68,5,68,41,
100,71,42,0,71,1,71,3,71,60,
100,70,46,0,70,1,70,2,70,55,
